dataset_id,arxiv_id,abstract_url,pdf_url
HPAI-BSC/pubmedqa-cot-llama31,2405.01886,https://arxiv.org/abs/2405.01886,https://arxiv.org/pdf/2405.01886.pdf
BeatrizCanaverde/LegalBench.PT,2502.16357,https://arxiv.org/abs/2502.16357,https://arxiv.org/pdf/2502.16357.pdf
HPAI-BSC/Aloe-Beta-Medical-Collection,2405.01886,https://arxiv.org/abs/2405.01886,https://arxiv.org/pdf/2405.01886.pdf
HPAI-BSC/chain-of-diagnosis,2405.01886,https://arxiv.org/abs/2405.01886,https://arxiv.org/pdf/2405.01886.pdf
HPAI-BSC/chain-of-diagnosis,2407.13301,https://arxiv.org/abs/2407.13301,https://arxiv.org/pdf/2407.13301.pdf
HPAI-BSC/ultramedical,2405.01886,https://arxiv.org/abs/2405.01886,https://arxiv.org/pdf/2405.01886.pdf
HPAI-BSC/MedS-Ins,2405.01886,https://arxiv.org/abs/2405.01886,https://arxiv.org/pdf/2405.01886.pdf
HPAI-BSC/MedS-Ins,2408.12547,https://arxiv.org/abs/2408.12547,https://arxiv.org/pdf/2408.12547.pdf
HPAI-BSC/Aloe-Beta-General-Collection,2405.01886,https://arxiv.org/abs/2405.01886,https://arxiv.org/pdf/2405.01886.pdf
Share4oReasoning/sft_data,2410.16198,https://arxiv.org/abs/2410.16198,https://arxiv.org/pdf/2410.16198.pdf
yale-nlp/MDCure-36k,2410.23463,https://arxiv.org/abs/2410.23463,https://arxiv.org/pdf/2410.23463.pdf
yale-nlp/MDCure-72k,2410.23463,https://arxiv.org/abs/2410.23463,https://arxiv.org/pdf/2410.23463.pdf
yale-nlp/MDCure-12k,2410.23463,https://arxiv.org/abs/2410.23463,https://arxiv.org/pdf/2410.23463.pdf
HPAI-BSC/Aloe-Beta-DPO,2405.01886,https://arxiv.org/abs/2405.01886,https://arxiv.org/pdf/2405.01886.pdf
ariya2357/CORAL,2410.23090,https://arxiv.org/abs/2410.23090,https://arxiv.org/pdf/2410.23090.pdf
JesseLiu/medbulltes4op,2402.18060,https://arxiv.org/abs/2402.18060,https://arxiv.org/pdf/2402.18060.pdf
JesseLiu/medbulltes5op,2402.18060,https://arxiv.org/abs/2402.18060,https://arxiv.org/pdf/2402.18060.pdf
JesseLiu/Jama_challenge,2402.18060,https://arxiv.org/abs/2402.18060,https://arxiv.org/pdf/2402.18060.pdf
fxmeng/CodeFeedback-Python105K,2402.14658,https://arxiv.org/abs/2402.14658,https://arxiv.org/pdf/2402.14658.pdf
fxmeng/CodeFeedback-Python105K,2404.02948,https://arxiv.org/abs/2404.02948,https://arxiv.org/pdf/2404.02948.pdf
QCRI/AraDiCE-BoolQ,2409.11404,https://arxiv.org/abs/2409.11404,https://arxiv.org/pdf/2409.11404.pdf
Joschka/big_bench_hard,2210.09261,https://arxiv.org/abs/2210.09261,https://arxiv.org/pdf/2210.09261.pdf
Joschka/big_bench_hard,2206.04615,https://arxiv.org/abs/2206.04615,https://arxiv.org/pdf/2206.04615.pdf
Joschka/big_bench_hard,2507.11936,https://arxiv.org/abs/2507.11936,https://arxiv.org/pdf/2507.11936.pdf
QCRI/AraDICE-ArabicMMLU-egy,2409.11404,https://arxiv.org/abs/2409.11404,https://arxiv.org/pdf/2409.11404.pdf
QCRI/AraDICE-ArabicMMLU-lev,2409.11404,https://arxiv.org/abs/2409.11404,https://arxiv.org/pdf/2409.11404.pdf
sh0416/wildchat-1m-tagged,2408.02666,https://arxiv.org/abs/2408.02666,https://arxiv.org/pdf/2408.02666.pdf
QinyuanWu/T-Rex-MC,2404.12957,https://arxiv.org/abs/2404.12957,https://arxiv.org/pdf/2404.12957.pdf
Tongyi-ConvAI/MMEvol,2409.05840,https://arxiv.org/abs/2409.05840,https://arxiv.org/pdf/2409.05840.pdf
mllmTeam/DroidCall,2412.00402,https://arxiv.org/abs/2412.00402,https://arxiv.org/pdf/2412.00402.pdf
HiTZ/truthfulqa-multi-MT,2502.09387,https://arxiv.org/abs/2502.09387,https://arxiv.org/pdf/2502.09387.pdf
Rapidata/Flux_SD3_MJ_Dalle_Human_Coherence_Dataset,2409.11904,https://arxiv.org/abs/2409.11904,https://arxiv.org/pdf/2409.11904.pdf
clembench-playpen/lm-pragmatics,2212.06801,https://arxiv.org/abs/2212.06801,https://arxiv.org/pdf/2212.06801.pdf
zstanjj/HtmlRAG-test,2411.02959,https://arxiv.org/abs/2411.02959,https://arxiv.org/pdf/2411.02959.pdf
clembench-playpen/lmentry,2211.02069,https://arxiv.org/abs/2211.02069,https://arxiv.org/pdf/2211.02069.pdf
zstanjj/HtmlRAG-train,2411.02959,https://arxiv.org/abs/2411.02959,https://arxiv.org/pdf/2411.02959.pdf
OpenStellarTeam/Chinese-SimpleQA,2411.07140,https://arxiv.org/abs/2411.07140,https://arxiv.org/pdf/2411.07140.pdf
fxmeng/MetaMath-MATH155K,2309.12284,https://arxiv.org/abs/2309.12284,https://arxiv.org/pdf/2309.12284.pdf
fxmeng/MetaMath-MATH155K,2404.02948,https://arxiv.org/abs/2404.02948,https://arxiv.org/pdf/2404.02948.pdf
simplescaling/s1-prob,2501.19393,https://arxiv.org/abs/2501.19393,https://arxiv.org/pdf/2501.19393.pdf
TIGER-Lab/Fineweb-Instruct,2405.03548,https://arxiv.org/abs/2405.03548,https://arxiv.org/pdf/2405.03548.pdf
likaixin/APPS-verified,2105.09938,https://arxiv.org/abs/2105.09938,https://arxiv.org/pdf/2105.09938.pdf
schuler/open-orca-slimorca-deduped-cleaned-corrected-for-pascal-txt,2306.02707,https://arxiv.org/abs/2306.02707,https://arxiv.org/pdf/2306.02707.pdf
real-jiakai/chinese-squadv2,1806.03822,https://arxiv.org/abs/1806.03822,https://arxiv.org/pdf/1806.03822.pdf
real-jiakai/chinese-squadv2,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
AV-Odyssey/AV_Odyssey_Bench,2412.02611,https://arxiv.org/abs/2412.02611,https://arxiv.org/pdf/2412.02611.pdf
lavita/medical-eval-sphere,2411.09834,https://arxiv.org/abs/2411.09834,https://arxiv.org/pdf/2411.09834.pdf
coderchen01/HarmfulGeneration-HarmBench,2402.04249,https://arxiv.org/abs/2402.04249,https://arxiv.org/pdf/2402.04249.pdf
microsoft/MMLU-CF,2412.15194,https://arxiv.org/abs/2412.15194,https://arxiv.org/pdf/2412.15194.pdf
ShootingWong/RichRAG-dataset-ckpt,2406.12566,https://arxiv.org/abs/2406.12566,https://arxiv.org/pdf/2406.12566.pdf
Foreshhh/vlsbench,2411.19939,https://arxiv.org/abs/2411.19939,https://arxiv.org/pdf/2411.19939.pdf
Foreshhh/vlsbench,<PAPER ID>,https://arxiv.org/abs/<PAPER ID>,https://arxiv.org/pdf/<PAPER ID>.pdf
AV-Odyssey/Deaftest_dataset,2412.02611,https://arxiv.org/abs/2412.02611,https://arxiv.org/pdf/2412.02611.pdf
flunardelli/mmlu,2009.03300,https://arxiv.org/abs/2009.03300,https://arxiv.org/pdf/2009.03300.pdf
flunardelli/mmlu,2005.00700,https://arxiv.org/abs/2005.00700,https://arxiv.org/pdf/2005.00700.pdf
flunardelli/mmlu,2005.14165,https://arxiv.org/abs/2005.14165,https://arxiv.org/pdf/2005.14165.pdf
flunardelli/mmlu,2008.02275,https://arxiv.org/abs/2008.02275,https://arxiv.org/pdf/2008.02275.pdf
SahandSab/EmoBench,2402.12071,https://arxiv.org/abs/2402.12071,https://arxiv.org/pdf/2402.12071.pdf
hcaoaf/MoleculeQA,2403.08192,https://arxiv.org/abs/2403.08192,https://arxiv.org/pdf/2403.08192.pdf
HourVideo/HourVideo,2411.04998,https://arxiv.org/abs/2411.04998,https://arxiv.org/pdf/2411.04998.pdf
acruz/folktexts,2407.14614,https://arxiv.org/abs/2407.14614,https://arxiv.org/pdf/2407.14614.pdf
CSJianYang/CodeArena,2412.05210,https://arxiv.org/abs/2412.05210,https://arxiv.org/pdf/2412.05210.pdf
huaXiaKyrie/critique-VQA,2411.18203,https://arxiv.org/abs/2411.18203,https://arxiv.org/pdf/2411.18203.pdf
Senqiao/LiDAR-LLM-Nu-Grounding,2312.14074,https://arxiv.org/abs/2312.14074,https://arxiv.org/pdf/2312.14074.pdf
ryokamoi/VisOnlyQA_Eval_Synthetic,2412.00947,https://arxiv.org/abs/2412.00947,https://arxiv.org/pdf/2412.00947.pdf
ryokamoi/VisOnlyQA_Train,2412.00947,https://arxiv.org/abs/2412.00947,https://arxiv.org/pdf/2412.00947.pdf
Inst-IT/Inst-It-Dataset,2412.03565,https://arxiv.org/abs/2412.03565,https://arxiv.org/pdf/2412.03565.pdf
ryokamoi/VisOnlyQA_Eval_Real,2412.00947,https://arxiv.org/abs/2412.00947,https://arxiv.org/pdf/2412.00947.pdf
silma-ai/silma-rag-qa-benchmark-v1.0,2004.05484,https://arxiv.org/abs/2004.05484,https://arxiv.org/pdf/2004.05484.pdf
silma-ai/silma-rag-qa-benchmark-v1.0,2407.11005,https://arxiv.org/abs/2407.11005,https://arxiv.org/pdf/2407.11005.pdf
silma-ai/silma-rag-qa-benchmark-v1.0,1905.10044,https://arxiv.org/abs/1905.10044,https://arxiv.org/pdf/1905.10044.pdf
silma-ai/silma-rag-qa-benchmark-v1.0,1707.06209,https://arxiv.org/abs/1707.06209,https://arxiv.org/pdf/1707.06209.pdf
euclid-multimodal/Geoperception,2412.08737,https://arxiv.org/abs/2412.08737,https://arxiv.org/pdf/2412.08737.pdf
worstchan/VoiceAssistant-400K-SLAM-Omni,2412.15649,https://arxiv.org/abs/2412.15649,https://arxiv.org/pdf/2412.15649.pdf
Shifaur/sri_lanka_constitutional_law_qa,2306.02707,https://arxiv.org/abs/2306.02707,https://arxiv.org/pdf/2306.02707.pdf
WueNLP/sib-fleurs,2501.06117,https://arxiv.org/abs/2501.06117,https://arxiv.org/pdf/2501.06117.pdf
WueNLP/sib-fleurs,2309.07445,https://arxiv.org/abs/2309.07445,https://arxiv.org/pdf/2309.07445.pdf
TIGER-Lab/HRVideoBench,2412.00927,https://arxiv.org/abs/2412.00927,https://arxiv.org/pdf/2412.00927.pdf
Salesforce/ProVision-10M,2412.07012,https://arxiv.org/abs/2412.07012,https://arxiv.org/pdf/2412.07012.pdf
thunder-research-group/SNU_Ko-ARC,1803.05457,https://arxiv.org/abs/1803.05457,https://arxiv.org/pdf/1803.05457.pdf
LightChen2333/BigGSM,2410.05695,https://arxiv.org/abs/2410.05695,https://arxiv.org/pdf/2410.05695.pdf
projecte-aina/veritasQA,2109.07958,https://arxiv.org/abs/2109.07958,https://arxiv.org/pdf/2109.07958.pdf
opendatalab/OHR-Bench,2412.02592,https://arxiv.org/abs/2412.02592,https://arxiv.org/pdf/2412.02592.pdf
array/SAT,2412.07755,https://arxiv.org/abs/2412.07755,https://arxiv.org/pdf/2412.07755.pdf
RUC-NLPIR/OmniEval-AutoGen-Dataset,2412.13018,https://arxiv.org/abs/2412.13018,https://arxiv.org/pdf/2412.13018.pdf
aisingapore/NLU-Question-Answering,2309.06085,https://arxiv.org/abs/2309.06085,https://arxiv.org/pdf/2309.06085.pdf
fxmeng/commonsense_filtered,2404.02948,https://arxiv.org/abs/2404.02948,https://arxiv.org/pdf/2404.02948.pdf
fxmeng/commonsense_filtered,2411.17426,https://arxiv.org/abs/2411.17426,https://arxiv.org/pdf/2411.17426.pdf
fxmeng/commonsense_filtered,2304.01933,https://arxiv.org/abs/2304.01933,https://arxiv.org/pdf/2304.01933.pdf
fxmeng/commonsense_filtered,1905.10044,https://arxiv.org/abs/1905.10044,https://arxiv.org/pdf/1905.10044.pdf
fxmeng/commonsense_filtered,1904.09728,https://arxiv.org/abs/1904.09728,https://arxiv.org/pdf/1904.09728.pdf
fxmeng/commonsense_filtered,1905.07830,https://arxiv.org/abs/1905.07830,https://arxiv.org/pdf/1905.07830.pdf
fxmeng/commonsense_filtered,1803.05457,https://arxiv.org/abs/1803.05457,https://arxiv.org/pdf/1803.05457.pdf
fxmeng/commonsense_filtered,1809.02789,https://arxiv.org/abs/1809.02789,https://arxiv.org/pdf/1809.02789.pdf
avemio/German-RAG-LLM-EASY-BENCHMARK,2406.20094,https://arxiv.org/abs/2406.20094,https://arxiv.org/pdf/2406.20094.pdf
ServiceNow-AI/Abstain-QA,2407.16221,https://arxiv.org/abs/2407.16221,https://arxiv.org/pdf/2407.16221.pdf
ServiceNow-AI/Abstain-QA,2212.10511,https://arxiv.org/abs/2212.10511,https://arxiv.org/pdf/2212.10511.pdf
ServiceNow-AI/Abstain-QA,2009.03300,https://arxiv.org/abs/2009.03300,https://arxiv.org/pdf/2009.03300.pdf
SIA-IDE/MBHM,2408.11281,https://arxiv.org/abs/2408.11281,https://arxiv.org/pdf/2408.11281.pdf
TIGER-Lab/VISTA-400K,2412.00927,https://arxiv.org/abs/2412.00927,https://arxiv.org/pdf/2412.00927.pdf
OpenGVLab/V2PE-Data,2412.09616,https://arxiv.org/abs/2412.09616,https://arxiv.org/pdf/2412.09616.pdf
projecte-aina/IFEval_ca,2311.07911,https://arxiv.org/abs/2311.07911,https://arxiv.org/pdf/2311.07911.pdf
projecte-aina/hhh_alignment_ca,2112.00861,https://arxiv.org/abs/2112.00861,https://arxiv.org/pdf/2112.00861.pdf
BSC-LT/hhh_alignment_es,2112.00861,https://arxiv.org/abs/2112.00861,https://arxiv.org/pdf/2112.00861.pdf
BSC-LT/IFEval_es,2311.07911,https://arxiv.org/abs/2311.07911,https://arxiv.org/pdf/2311.07911.pdf
nebhailema/AmaSquad,2502.02047,https://arxiv.org/abs/2502.02047,https://arxiv.org/pdf/2502.02047.pdf
avemio/German-RAG-ORPO-Long-Context-ShareGPT-HESSIAN-AI,2406.20094,https://arxiv.org/abs/2406.20094,https://arxiv.org/pdf/2406.20094.pdf
avemio/German-RAG-ORPO-Long-Context-Alpaca-HESSIAN-AI,2406.20094,https://arxiv.org/abs/2406.20094,https://arxiv.org/pdf/2406.20094.pdf
avemio/German-RAG-LLM-HARD-BENCHMARK,2406.20094,https://arxiv.org/abs/2406.20094,https://arxiv.org/pdf/2406.20094.pdf
yale-nlp/SciDQA,2411.05338,https://arxiv.org/abs/2411.05338,https://arxiv.org/pdf/2411.05338.pdf
facebook/2M-Belebele,2412.08274,https://arxiv.org/abs/2412.08274,https://arxiv.org/pdf/2412.08274.pdf
Fudan-FUXI/LiFT-HRA-10K,2412.04814,https://arxiv.org/abs/2412.04814,https://arxiv.org/pdf/2412.04814.pdf
Fudan-FUXI/LiFT-HRA-20K,2412.04814,https://arxiv.org/abs/2412.04814,https://arxiv.org/pdf/2412.04814.pdf
zai-org/LongBench-v2,2412.15204,https://arxiv.org/abs/2412.15204,https://arxiv.org/pdf/2412.15204.pdf
worstchan/UltraChat-300K-SLAM-Omni,2412.15649,https://arxiv.org/abs/2412.15649,https://arxiv.org/pdf/2412.15649.pdf
OpenStellarTeam/Chinese-SafetyQA,2412.15265,https://arxiv.org/abs/2412.15265,https://arxiv.org/pdf/2412.15265.pdf
amao0o0/CoinMath,2412.11699,https://arxiv.org/abs/2412.11699,https://arxiv.org/pdf/2412.11699.pdf
Duke-de-Artois/TOMG-Bench,2412.14642,https://arxiv.org/abs/2412.14642,https://arxiv.org/pdf/2412.14642.pdf
RUC-NLPIR/OmniEval-Human-Questions,2412.13018,https://arxiv.org/abs/2412.13018,https://arxiv.org/pdf/2412.13018.pdf
worstchan/Belle_1.4M-SLAM-Omni,2412.15649,https://arxiv.org/abs/2412.15649,https://arxiv.org/pdf/2412.15649.pdf
Institute-Disease-Modeling/mmlu-winogrande-afr,2412.12417,https://arxiv.org/abs/2412.12417,https://arxiv.org/pdf/2412.12417.pdf
Institute-Disease-Modeling/mmlu-winogrande-afr,1907.10641,https://arxiv.org/abs/1907.10641,https://arxiv.org/pdf/1907.10641.pdf
opencompass/LiveMathBench,2412.13147,https://arxiv.org/abs/2412.13147,https://arxiv.org/pdf/2412.13147.pdf
siyue/TempRAGEval,2412.15540,https://arxiv.org/abs/2412.15540,https://arxiv.org/pdf/2412.15540.pdf
luojunyu/RobustFT,2412.14922,https://arxiv.org/abs/2412.14922,https://arxiv.org/pdf/2412.14922.pdf
Senqiao/LiDAR-LLM-Nu-Caption,2312.14074,https://arxiv.org/abs/2312.14074,https://arxiv.org/pdf/2312.14074.pdf
MapEval/MapEval-Textual,2501.00316,https://arxiv.org/abs/2501.00316,https://arxiv.org/pdf/2501.00316.pdf
MapEval/MapEval-Textual,2412.21015,https://arxiv.org/abs/2412.21015,https://arxiv.org/pdf/2412.21015.pdf
MapEval/MapEval-API,2501.00316,https://arxiv.org/abs/2501.00316,https://arxiv.org/pdf/2501.00316.pdf
MapEval/MapEval-API,2412.21015,https://arxiv.org/abs/2412.21015,https://arxiv.org/pdf/2412.21015.pdf
martineden/structurized_squad,2407.16434,https://arxiv.org/abs/2407.16434,https://arxiv.org/pdf/2407.16434.pdf
martineden/structurized_squad,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
daekeun-ml/GLAN-qna-kr-300k,2402.13064,https://arxiv.org/abs/2402.13064,https://arxiv.org/pdf/2402.13064.pdf
abdoelsayed/reranking-datasets-light,2502.02464,https://arxiv.org/abs/2502.02464,https://arxiv.org/pdf/2502.02464.pdf
Share4oReasoning/dpo_data,2410.16198,https://arxiv.org/abs/2410.16198,https://arxiv.org/pdf/2410.16198.pdf
ShunchiZhang/PhysiCo,2502.08946,https://arxiv.org/abs/2502.08946,https://arxiv.org/pdf/2502.08946.pdf
Senqiao/LISA_Plus_Conversations,2312.17240,https://arxiv.org/abs/2312.17240,https://arxiv.org/pdf/2312.17240.pdf
Senqiao/LISA_Plus_Instance_Seg,2312.17240,https://arxiv.org/abs/2312.17240,https://arxiv.org/pdf/2312.17240.pdf
Senqiao/LISA_Plus_Caption,2312.17240,https://arxiv.org/abs/2312.17240,https://arxiv.org/pdf/2312.17240.pdf
Senqiao/LISA_Plus_COT,2312.17240,https://arxiv.org/abs/2312.17240,https://arxiv.org/pdf/2312.17240.pdf
HINT-lab/Llama_3.1-8B-Instruct-Self-Calibration,2503.00031,https://arxiv.org/abs/2503.00031,https://arxiv.org/pdf/2503.00031.pdf
Inst-IT/Inst-It-Bench,2412.03565,https://arxiv.org/abs/2412.03565,https://arxiv.org/pdf/2412.03565.pdf
LVSTCK/boolq-mk,2506.09560,https://arxiv.org/abs/2506.09560,https://arxiv.org/pdf/2506.09560.pdf
LVSTCK/boolq-mk,1905.10044,https://arxiv.org/abs/1905.10044,https://arxiv.org/pdf/1905.10044.pdf
LVSTCK/piqa-mk,1911.11641,https://arxiv.org/abs/1911.11641,https://arxiv.org/pdf/1911.11641.pdf
LVSTCK/nq_open-mk,2506.09560,https://arxiv.org/abs/2506.09560,https://arxiv.org/pdf/2506.09560.pdf
Michael4933/MGrounding-630k,2501.05767,https://arxiv.org/abs/2501.05767,https://arxiv.org/pdf/2501.05767.pdf
Michael4933/MIG-Bench,2501.05767,https://arxiv.org/abs/2501.05767,https://arxiv.org/pdf/2501.05767.pdf
ChuGyouk/medical-o1-reasoning-SFT-Ko,2412.18925,https://arxiv.org/abs/2412.18925,https://arxiv.org/pdf/2412.18925.pdf
BruceNju/crosswoz-sft,2002.11893,https://arxiv.org/abs/2002.11893,https://arxiv.org/pdf/2002.11893.pdf
letxbe/BoundingDocs,2501.03403,https://arxiv.org/abs/2501.03403,https://arxiv.org/pdf/2501.03403.pdf
randomath/Amazon-combined,2403.03952,https://arxiv.org/abs/2403.03952,https://arxiv.org/pdf/2403.03952.pdf
randomath/Amazon-combined,2305.09249,https://arxiv.org/abs/2305.09249,https://arxiv.org/pdf/2305.09249.pdf
iforgott/BiasAsker,2305.12434,https://arxiv.org/abs/2305.12434,https://arxiv.org/pdf/2305.12434.pdf
FreedomIntelligence/RAG-Instruct,2501.00353,https://arxiv.org/abs/2501.00353,https://arxiv.org/pdf/2501.00353.pdf
TheFinAI/plutus-QA,2502.18772,https://arxiv.org/abs/2502.18772,https://arxiv.org/pdf/2502.18772.pdf
URSA-MATH/DualMath-1.1M,2501.04686,https://arxiv.org/abs/2501.04686,https://arxiv.org/pdf/2501.04686.pdf
luckychao/EMMA,2501.05444,https://arxiv.org/abs/2501.05444,https://arxiv.org/pdf/2501.05444.pdf
luckychao/EMMA-mini,2501.05444,https://arxiv.org/abs/2501.05444,https://arxiv.org/pdf/2501.05444.pdf
FreedomIntelligence/Medical_Multimodal_Evaluation_Data,2406.19280,https://arxiv.org/abs/2406.19280,https://arxiv.org/pdf/2406.19280.pdf
TIGER-Lab/VisualWebInstruct-Recall,2503.10582,https://arxiv.org/abs/2503.10582,https://arxiv.org/pdf/2503.10582.pdf
gayaneghazaryan/SynDARin,2406.14425,https://arxiv.org/abs/2406.14425,https://arxiv.org/pdf/2406.14425.pdf
callanwu/WebWalkerQA,2501.07572,https://arxiv.org/abs/2501.07572,https://arxiv.org/pdf/2501.07572.pdf
nicher92/magpie_llama70b_100k_swedish,2406.08464,https://arxiv.org/abs/2406.08464,https://arxiv.org/pdf/2406.08464.pdf
DanielSc4/alpaca-cleaned-italian,2410.03115,https://arxiv.org/abs/2410.03115,https://arxiv.org/pdf/2410.03115.pdf
URSA-MATH/URSA_Alignment_860K,2501.04686,https://arxiv.org/abs/2501.04686,https://arxiv.org/pdf/2501.04686.pdf
nvidia/AceMath-RewardBench,2412.15084,https://arxiv.org/abs/2412.15084,https://arxiv.org/pdf/2412.15084.pdf
maum-ai/KOFFVQA_Data,2503.23730,https://arxiv.org/abs/2503.23730,https://arxiv.org/pdf/2503.23730.pdf
Wanfq/gpqa,2311.12022,https://arxiv.org/abs/2311.12022,https://arxiv.org/pdf/2311.12022.pdf
LVSTCK/sft-mk,2506.09560,https://arxiv.org/abs/2506.09560,https://arxiv.org/pdf/2506.09560.pdf
Alex-Guha/CogSwitch-GridPuzzle-Reasoning,2407.14790,https://arxiv.org/abs/2407.14790,https://arxiv.org/pdf/2407.14790.pdf
RawthiL/babi_tasks,1502.05698,https://arxiv.org/abs/1502.05698,https://arxiv.org/pdf/1502.05698.pdf
zai-org/ComplexFuncBench,2501.10132,https://arxiv.org/abs/2501.10132,https://arxiv.org/pdf/2501.10132.pdf
RawthiL/mmlu_pro_categories,2406.01574,https://arxiv.org/abs/2406.01574,https://arxiv.org/pdf/2406.01574.pdf
ruc-ai4math/mathlib_handler_benchmark_410,2501.13959,https://arxiv.org/abs/2501.13959,https://arxiv.org/pdf/2501.13959.pdf
bzantium/MMMLU,2009.03300,https://arxiv.org/abs/2009.03300,https://arxiv.org/pdf/2009.03300.pdf
ChuGyouk/PubMedVision-EnKo,2406.19280,https://arxiv.org/abs/2406.19280,https://arxiv.org/pdf/2406.19280.pdf
rishi2903/chatjsonsql,1809.08887,https://arxiv.org/abs/1809.08887,https://arxiv.org/pdf/1809.08887.pdf
yzhuang/Agentic-Long-Context-Understanding-QA,2502.15920,https://arxiv.org/abs/2502.15920,https://arxiv.org/pdf/2502.15920.pdf
Quivr/CRAG,2406.04744,https://arxiv.org/abs/2406.04744,https://arxiv.org/pdf/2406.04744.pdf
floschne/gimmick-qa-base,2502.13766,https://arxiv.org/abs/2502.13766,https://arxiv.org/pdf/2502.13766.pdf
DoggiAI/GSM8K_zh_tw,2309.12284,https://arxiv.org/abs/2309.12284,https://arxiv.org/pdf/2309.12284.pdf
rahmanidashti/truthful-qa,2109.07958,https://arxiv.org/abs/2109.07958,https://arxiv.org/pdf/2109.07958.pdf
huanqia/MM-IQ,2502.00698,https://arxiv.org/abs/2502.00698,https://arxiv.org/pdf/2502.00698.pdf
AfterQuery/FinanceQA,2501.18062,https://arxiv.org/abs/2501.18062,https://arxiv.org/pdf/2501.18062.pdf
kyawyethu/MixCuBe,2503.16826,https://arxiv.org/abs/2503.16826,https://arxiv.org/pdf/2503.16826.pdf
mbkim/AdvisorQA,2311.09585,https://arxiv.org/abs/2311.09585,https://arxiv.org/pdf/2311.09585.pdf
mbkim/AdvisorQA,2404.11826,https://arxiv.org/abs/2404.11826,https://arxiv.org/pdf/2404.11826.pdf
mehrzad-shahin/BuiltBench-retrieval,2411.12056,https://arxiv.org/abs/2411.12056,https://arxiv.org/pdf/2411.12056.pdf
open-social-world/EgoNormia,2502.20490,https://arxiv.org/abs/2502.20490,https://arxiv.org/pdf/2502.20490.pdf
Jianyuan1/cot-data,2502.11157,https://arxiv.org/abs/2502.11157,https://arxiv.org/pdf/2502.11157.pdf
teias-ai/percul,2502.07459,https://arxiv.org/abs/2502.07459,https://arxiv.org/pdf/2502.07459.pdf
madrylab/platinum-bench,2502.03461,https://arxiv.org/abs/2502.03461,https://arxiv.org/pdf/2502.03461.pdf
madrylab/platinum-bench-paper-version,2502.03461,https://arxiv.org/abs/2502.03461,https://arxiv.org/pdf/2502.03461.pdf
bethgelab/lm-similarity,2502.04313,https://arxiv.org/abs/2502.04313,https://arxiv.org/pdf/2502.04313.pdf
hij/ravel,2402.17700,https://arxiv.org/abs/2402.17700,https://arxiv.org/pdf/2402.17700.pdf
UCSC-IRKM/RAGuard,2502.16101,https://arxiv.org/abs/2502.16101,https://arxiv.org/pdf/2502.16101.pdf
yangxw/countdown-backtracking,2502.04404,https://arxiv.org/abs/2502.04404,https://arxiv.org/pdf/2502.04404.pdf
hishab/bangla-mmlu,2502.11187,https://arxiv.org/abs/2502.11187,https://arxiv.org/pdf/2502.11187.pdf
